2017-02-12 23:33:35,225 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-0.csv
2017-02-13 00:09:09,008 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-22.csv
2017-02-13 00:09:09,008 - ___log_ - INFO - Start loading; 2009-22
2017-02-13 00:09:12,577 - ___log_ - INFO - Doing regression 0.83; 2012-29
2017-02-13 00:09:17,110 - ___log_ - INFO - Doing regression 0.94; 2012-29
2017-02-13 00:09:21,108 - ___log_ - INFO - Start pickling; 2012-29
2017-02-13 00:09:21,255 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-3.csv
2017-02-13 00:09:21,256 - ___log_ - INFO - Start loading; 2012-3
2017-02-13 00:09:26,149 - ___log_ - INFO - Doing regression 0.00; 2010-22
2017-02-13 00:09:31,366 - ___log_ - INFO - Doing regression 0.09; 2010-22
2017-02-13 00:09:33,758 - ___log_ - INFO - Doing regression 0.00; 2011-3
2017-02-13 00:09:37,441 - ___log_ - INFO - Doing regression 0.19; 2010-22
2017-02-13 00:09:39,189 - ___log_ - INFO - Doing regression 0.10; 2011-3
2017-02-13 00:09:43,904 - ___log_ - INFO - Doing regression 0.28; 2010-22
2017-02-13 00:09:44,043 - ___log_ - INFO - Doing regression 0.20; 2011-3
2017-02-13 00:09:51,208 - ___log_ - INFO - Doing regression 0.31; 2011-3
2017-02-13 00:09:52,067 - ___log_ - INFO - Doing regression 0.38; 2010-22
2017-02-13 00:09:56,692 - ___log_ - INFO - Doing regression 0.41; 2011-3
2017-02-13 00:09:56,827 - ___log_ - INFO - Doing regression 0.00; 2012-3
2017-02-13 00:09:59,867 - ___log_ - INFO - Doing regression 0.47; 2010-22
2017-02-13 00:10:03,362 - ___log_ - INFO - Doing regression 0.10; 2012-3
2017-02-13 00:10:04,023 - ___log_ - INFO - Doing regression 0.51; 2011-3
2017-02-13 00:10:04,376 - ___log_ - INFO - Doing regression 0.00; 2009-22
2017-02-13 00:10:10,557 - ___log_ - INFO - Doing regression 0.61; 2011-3
2017-02-13 00:10:10,592 - ___log_ - INFO - Doing regression 0.21; 2012-3
2017-02-13 00:10:12,448 - ___log_ - INFO - Doing regression 0.57; 2010-22
2017-02-13 00:10:13,218 - ___log_ - INFO - Doing regression 0.10; 2009-22
2017-02-13 00:10:14,218 - ___log_ - INFO - Doing regression 0.71; 2011-3
2017-02-13 00:10:15,652 - ___log_ - INFO - Doing regression 0.31; 2012-3
2017-02-13 00:10:19,484 - ___log_ - INFO - Doing regression 0.82; 2011-3
2017-02-13 00:10:21,456 - ___log_ - INFO - Doing regression 0.20; 2009-22
2017-02-13 00:10:24,192 - ___log_ - INFO - Doing regression 0.41; 2012-3
2017-02-13 00:10:26,005 - ___log_ - INFO - Doing regression 0.66; 2010-22
2017-02-13 00:10:28,294 - ___log_ - INFO - Doing regression 0.92; 2011-3
2017-02-13 00:10:28,965 - ___log_ - INFO - Doing regression 0.52; 2012-3
2017-02-13 00:10:32,191 - ___log_ - INFO - Start pickling; 2011-3
2017-02-13 00:10:32,365 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-30.csv
2017-02-13 00:10:32,365 - ___log_ - INFO - Start loading; 2011-30
2017-02-13 00:10:33,454 - ___log_ - INFO - Doing regression 0.29; 2009-22
2017-02-13 00:10:35,230 - ___log_ - INFO - Doing regression 0.62; 2012-3
2017-02-13 00:10:37,823 - ___log_ - INFO - Doing regression 0.75; 2010-22
2017-02-13 00:10:41,418 - ___log_ - INFO - Doing regression 0.72; 2012-3
2017-02-13 00:10:44,754 - ___log_ - INFO - Doing regression 0.39; 2009-22
2017-02-13 00:10:45,237 - ___log_ - INFO - Doing regression 0.85; 2010-22
2017-02-13 00:10:46,035 - ___log_ - INFO - Doing regression 0.82; 2012-3
2017-02-13 00:10:50,511 - ___log_ - INFO - Doing regression 0.93; 2012-3
2017-02-13 00:10:52,684 - ___log_ - INFO - Doing regression 0.94; 2010-22
2017-02-13 00:10:53,583 - ___log_ - INFO - Doing regression 0.49; 2009-22
2017-02-13 00:10:55,166 - ___log_ - INFO - Start pickling; 2012-3
2017-02-13 00:10:55,401 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-30.csv
2017-02-13 00:10:55,401 - ___log_ - INFO - Start loading; 2012-30
2017-02-13 00:10:57,686 - ___log_ - INFO - Start pickling; 2010-22
2017-02-13 00:10:57,977 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-23.csv
2017-02-13 00:10:57,977 - ___log_ - INFO - Start loading; 2010-23
2017-02-13 00:10:58,326 - ___log_ - INFO - Doing regression 0.00; 2011-30
2017-02-13 00:11:01,670 - ___log_ - INFO - Doing regression 0.59; 2009-22
2017-02-13 00:11:01,893 - ___log_ - INFO - Doing regression 0.10; 2011-30
2017-02-13 00:11:06,722 - ___log_ - INFO - Doing regression 0.20; 2011-30
2017-02-13 00:11:08,332 - ___log_ - INFO - Doing regression 0.69; 2009-22
2017-02-13 00:11:11,710 - ___log_ - INFO - Doing regression 0.31; 2011-30
2017-02-13 00:11:15,060 - ___log_ - INFO - Doing regression 0.78; 2009-22
2017-02-13 00:11:16,831 - ___log_ - INFO - Doing regression 0.41; 2011-30
2017-02-13 00:11:22,031 - ___log_ - INFO - Doing regression 0.51; 2011-30
2017-02-13 00:11:22,858 - ___log_ - INFO - Doing regression 0.88; 2009-22
2017-02-13 00:11:24,377 - ___log_ - INFO - Doing regression 0.00; 2012-30
2017-02-13 00:11:26,859 - ___log_ - INFO - Doing regression 0.61; 2011-30
2017-02-13 00:11:29,008 - ___log_ - INFO - Doing regression 0.10; 2012-30
2017-02-13 00:11:29,025 - ___log_ - INFO - Doing regression 0.71; 2011-30
2017-02-13 00:11:31,740 - ___log_ - INFO - Doing regression 0.98; 2009-22
2017-02-13 00:11:32,996 - ___log_ - INFO - Start pickling; 2009-22
2017-02-13 00:11:33,319 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-23.csv
2017-02-13 00:11:33,319 - ___log_ - INFO - Start loading; 2009-23
2017-02-13 00:11:33,449 - ___log_ - INFO - Doing regression 0.21; 2012-30
2017-02-13 00:11:35,909 - ___log_ - INFO - Doing regression 0.82; 2011-30
2017-02-13 00:11:40,927 - ___log_ - INFO - Doing regression 0.92; 2011-30
2017-02-13 00:11:42,304 - ___log_ - INFO - Doing regression 0.31; 2012-30
2017-02-13 00:11:43,594 - ___log_ - INFO - Doing regression 0.00; 2010-23
2017-02-13 00:11:46,003 - ___log_ - INFO - Doing regression 0.42; 2012-30
2017-02-13 00:11:46,627 - ___log_ - INFO - Start pickling; 2011-30
2017-02-13 00:11:46,809 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-31.csv
2017-02-13 00:11:46,810 - ___log_ - INFO - Start loading; 2011-31
2017-02-13 00:11:50,128 - ___log_ - INFO - Doing regression 0.52; 2012-30
2017-02-13 00:11:51,601 - ___log_ - INFO - Doing regression 0.09; 2010-23
2017-02-13 00:11:56,149 - ___log_ - INFO - Doing regression 0.62; 2012-30
2017-02-13 00:11:57,469 - ___log_ - INFO - Doing regression 0.19; 2010-23
2017-02-13 00:12:01,992 - ___log_ - INFO - Doing regression 0.73; 2012-30
2017-02-13 00:12:08,329 - ___log_ - INFO - Doing regression 0.28; 2010-23
2017-02-13 00:12:09,971 - ___log_ - INFO - Doing regression 0.83; 2012-30
2017-02-13 00:12:15,522 - ___log_ - INFO - Doing regression 0.38; 2010-23
2017-02-13 00:12:17,180 - ___log_ - INFO - Doing regression 0.94; 2012-30
2017-02-13 00:12:18,903 - ___log_ - INFO - Doing regression 0.00; 2011-31
2017-02-13 00:12:20,400 - ___log_ - INFO - Start pickling; 2012-30
2017-02-13 00:12:20,613 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-31.csv
2017-02-13 00:12:20,613 - ___log_ - INFO - Start loading; 2012-31
2017-02-13 00:12:24,162 - ___log_ - INFO - Doing regression 0.10; 2011-31
2017-02-13 00:12:25,702 - ___log_ - INFO - Doing regression 0.47; 2010-23
2017-02-13 00:12:27,776 - ___log_ - INFO - Doing regression 0.00; 2009-23
2017-02-13 00:12:29,888 - ___log_ - INFO - Doing regression 0.20; 2011-31
2017-02-13 00:12:33,402 - ___log_ - INFO - Doing regression 0.57; 2010-23
2017-02-13 00:12:33,685 - ___log_ - INFO - Doing regression 0.10; 2009-23
2017-02-13 00:12:33,785 - ___log_ - INFO - Doing regression 0.31; 2011-31
2017-02-13 00:12:37,445 - ___log_ - INFO - Doing regression 0.66; 2010-23
2017-02-13 00:12:40,090 - ___log_ - INFO - Doing regression 0.41; 2011-31
2017-02-13 00:12:40,771 - ___log_ - INFO - Doing regression 0.20; 2009-23
2017-02-13 00:12:41,866 - ___log_ - INFO - Doing regression 0.75; 2010-23
2017-02-13 00:12:46,015 - ___log_ - INFO - Doing regression 0.51; 2011-31
2017-02-13 00:12:50,223 - ___log_ - INFO - Doing regression 0.85; 2010-23
2017-02-13 00:12:50,642 - ___log_ - INFO - Doing regression 0.29; 2009-23
2017-02-13 00:12:52,965 - ___log_ - INFO - Doing regression 0.61; 2011-31
2017-02-13 00:12:54,652 - ___log_ - INFO - Doing regression 0.00; 2012-31
2017-02-13 00:12:57,611 - ___log_ - INFO - Doing regression 0.71; 2011-31
2017-02-13 00:12:58,486 - ___log_ - INFO - Doing regression 0.39; 2009-23
2017-02-13 00:12:58,530 - ___log_ - INFO - Doing regression 0.10; 2012-31
2017-02-13 00:12:59,413 - ___log_ - INFO - Doing regression 0.94; 2010-23
2017-02-13 00:13:04,547 - ___log_ - INFO - Start pickling; 2010-23
2017-02-13 00:13:04,890 - ___log_ - INFO - Doing regression 0.82; 2011-31
2017-02-13 00:13:04,927 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-24.csv
2017-02-13 00:13:04,927 - ___log_ - INFO - Start loading; 2010-24
2017-02-13 00:13:05,622 - ___log_ - INFO - Doing regression 0.21; 2012-31
2017-02-13 00:13:08,815 - ___log_ - INFO - Doing regression 0.49; 2009-23
2017-02-13 00:13:10,179 - ___log_ - INFO - Doing regression 0.92; 2011-31
2017-02-13 00:13:12,332 - ___log_ - INFO - Doing regression 0.31; 2012-31
2017-02-13 00:13:18,363 - ___log_ - INFO - Doing regression 0.42; 2012-31
2017-02-13 00:13:18,451 - ___log_ - INFO - Start pickling; 2011-31
2017-02-13 00:13:18,611 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-32.csv
2017-02-13 00:13:18,611 - ___log_ - INFO - Start loading; 2011-32
2017-02-13 00:13:19,051 - ___log_ - INFO - Doing regression 0.59; 2009-23
2017-02-13 00:13:25,278 - ___log_ - INFO - Doing regression 0.69; 2009-23
2017-02-13 00:13:26,341 - ___log_ - INFO - Doing regression 0.52; 2012-31
2017-02-13 00:13:32,822 - ___log_ - INFO - Doing regression 0.62; 2012-31
2017-02-13 00:13:38,227 - ___log_ - INFO - Doing regression 0.78; 2009-23
2017-02-13 00:13:39,131 - ___log_ - INFO - Doing regression 0.73; 2012-31
2017-02-13 00:13:44,832 - ___log_ - INFO - Doing regression 0.83; 2012-31
2017-02-13 00:13:47,511 - ___log_ - INFO - Doing regression 0.88; 2009-23
2017-02-13 00:13:51,229 - ___log_ - INFO - Doing regression 0.00; 2011-32
2017-02-13 00:13:54,089 - ___log_ - INFO - Doing regression 0.94; 2012-31
2017-02-13 00:13:55,587 - ___log_ - INFO - Doing regression 0.00; 2010-24
2017-02-13 00:13:56,161 - ___log_ - INFO - Start pickling; 2012-31
2017-02-13 00:13:56,347 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-32.csv
2017-02-13 00:13:56,347 - ___log_ - INFO - Start loading; 2012-32
2017-02-13 00:13:57,901 - ___log_ - INFO - Doing regression 0.98; 2009-23
2017-02-13 00:13:58,137 - ___log_ - INFO - Doing regression 0.10; 2011-32
2017-02-13 00:13:58,430 - ___log_ - INFO - Start pickling; 2009-23
2017-02-13 00:13:58,745 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-24.csv
2017-02-13 00:13:58,746 - ___log_ - INFO - Start loading; 2009-24
2017-02-13 00:14:03,726 - ___log_ - INFO - Doing regression 0.20; 2011-32
2017-02-13 00:14:06,510 - ___log_ - INFO - Doing regression 0.09; 2010-24
2017-02-13 00:14:08,877 - ___log_ - INFO - Doing regression 0.31; 2011-32
2017-02-13 00:14:12,308 - ___log_ - INFO - Doing regression 0.19; 2010-24
2017-02-13 00:14:15,581 - ___log_ - INFO - Doing regression 0.41; 2011-32
2017-02-13 00:14:20,389 - ___log_ - INFO - Doing regression 0.51; 2011-32
2017-02-13 00:14:21,274 - ___log_ - INFO - Doing regression 0.28; 2010-24
2017-02-13 00:14:25,717 - ___log_ - INFO - Doing regression 0.61; 2011-32
2017-02-13 00:14:28,133 - ___log_ - INFO - Doing regression 0.00; 2012-32
2017-02-13 00:14:28,505 - ___log_ - INFO - Doing regression 0.38; 2010-24
2017-02-13 00:14:29,268 - ___log_ - INFO - Doing regression 0.71; 2011-32
2017-02-13 00:14:34,392 - ___log_ - INFO - Doing regression 0.82; 2011-32
2017-02-13 00:14:35,269 - ___log_ - INFO - Doing regression 0.10; 2012-32
2017-02-13 00:14:37,031 - ___log_ - INFO - Doing regression 0.47; 2010-24
2017-02-13 00:14:38,621 - ___log_ - INFO - Doing regression 0.92; 2011-32
2017-02-13 00:14:40,642 - ___log_ - INFO - Doing regression 0.21; 2012-32
2017-02-13 00:14:44,398 - ___log_ - INFO - Start pickling; 2011-32
2017-02-13 00:14:44,570 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-33.csv
2017-02-13 00:14:44,571 - ___log_ - INFO - Start loading; 2011-33
2017-02-13 00:14:44,806 - ___log_ - INFO - Doing regression 0.57; 2010-24
2017-02-13 00:14:46,550 - ___log_ - INFO - Doing regression 0.31; 2012-32
2017-02-13 00:14:50,478 - ___log_ - INFO - Doing regression 0.66; 2010-24
2017-02-13 00:14:51,810 - ___log_ - INFO - Doing regression 0.00; 2009-24
2017-02-13 00:14:52,153 - ___log_ - INFO - Doing regression 0.42; 2012-32
2017-02-13 00:14:54,269 - ___log_ - INFO - Doing regression 0.75; 2010-24
2017-02-13 00:14:58,832 - ___log_ - INFO - Doing regression 0.85; 2010-24
2017-02-13 00:15:02,213 - ___log_ - INFO - Doing regression 0.52; 2012-32
2017-02-13 00:15:02,852 - ___log_ - INFO - Doing regression 0.10; 2009-24
2017-02-13 00:15:07,513 - ___log_ - INFO - Doing regression 0.94; 2010-24
2017-02-13 00:15:08,649 - ___log_ - INFO - Doing regression 0.62; 2012-32
2017-02-13 00:15:10,505 - ___log_ - INFO - Doing regression 0.20; 2009-24
2017-02-13 00:15:12,774 - ___log_ - INFO - Start pickling; 2010-24
2017-02-13 00:15:13,054 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-25.csv
2017-02-13 00:15:13,054 - ___log_ - INFO - Start loading; 2010-25
2017-02-13 00:15:15,462 - ___log_ - INFO - Doing regression 0.73; 2012-32
2017-02-13 00:15:16,016 - ___log_ - INFO - Doing regression 0.00; 2011-33
2017-02-13 00:15:18,094 - ___log_ - INFO - Doing regression 0.29; 2009-24
2017-02-13 00:15:20,063 - ___log_ - INFO - Doing regression 0.83; 2012-32
2017-02-13 00:15:22,521 - ___log_ - INFO - Doing regression 0.10; 2011-33
2017-02-13 00:15:24,435 - ___log_ - INFO - Doing regression 0.39; 2009-24
2017-02-13 00:15:25,035 - ___log_ - INFO - Doing regression 0.94; 2012-32
2017-02-13 00:15:27,978 - ___log_ - INFO - Doing regression 0.20; 2011-33
2017-02-13 00:15:31,106 - ___log_ - INFO - Start pickling; 2012-32
2017-02-13 00:15:31,302 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-33.csv
2017-02-13 00:15:31,302 - ___log_ - INFO - Start loading; 2012-33
2017-02-13 00:15:33,087 - ___log_ - INFO - Doing regression 0.49; 2009-24
2017-02-13 00:15:33,540 - ___log_ - INFO - Doing regression 0.31; 2011-33
2017-02-13 00:15:39,418 - ___log_ - INFO - Doing regression 0.41; 2011-33
2017-02-13 00:15:41,651 - ___log_ - INFO - Doing regression 0.59; 2009-24
2017-02-13 00:15:44,468 - ___log_ - INFO - Doing regression 0.51; 2011-33
2017-02-13 00:15:50,237 - ___log_ - INFO - Doing regression 0.69; 2009-24
2017-02-13 00:15:50,290 - ___log_ - INFO - Doing regression 0.61; 2011-33
2017-02-13 00:15:55,599 - ___log_ - INFO - Doing regression 0.71; 2011-33
2017-02-13 00:16:03,249 - ___log_ - INFO - Doing regression 0.82; 2011-33
2017-02-13 00:16:05,573 - ___log_ - INFO - Doing regression 0.00; 2010-25
2017-02-13 00:16:07,372 - ___log_ - INFO - Doing regression 0.78; 2009-24
2017-02-13 00:16:10,908 - ___log_ - INFO - Doing regression 0.00; 2012-33
2017-02-13 00:16:12,090 - ___log_ - INFO - Doing regression 0.92; 2011-33
2017-02-13 00:16:15,549 - ___log_ - INFO - Doing regression 0.10; 2012-33
2017-02-13 00:16:16,195 - ___log_ - INFO - Start pickling; 2011-33
2017-02-13 00:16:16,409 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-34.csv
2017-02-13 00:16:16,409 - ___log_ - INFO - Start loading; 2011-34
2017-02-13 00:16:16,580 - ___log_ - INFO - Doing regression 0.09; 2010-25
2017-02-13 00:16:18,916 - ___log_ - INFO - Doing regression 0.88; 2009-24
2017-02-13 00:16:20,474 - ___log_ - INFO - Doing regression 0.21; 2012-33
2017-02-13 00:16:23,520 - ___log_ - INFO - Doing regression 0.19; 2010-25
2017-02-13 00:16:25,511 - ___log_ - INFO - Doing regression 0.98; 2009-24
2017-02-13 00:16:25,842 - ___log_ - INFO - Doing regression 0.31; 2012-33
2017-02-13 00:16:26,778 - ___log_ - INFO - Start pickling; 2009-24
2017-02-13 00:16:27,109 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2009-25.csv
2017-02-13 00:16:27,109 - ___log_ - INFO - Start loading; 2009-25
2017-02-13 00:16:31,950 - ___log_ - INFO - Doing regression 0.42; 2012-33
2017-02-13 00:16:32,117 - ___log_ - INFO - Doing regression 0.28; 2010-25
2017-02-13 00:16:37,618 - ___log_ - INFO - Doing regression 0.38; 2010-25
2017-02-13 00:16:37,993 - ___log_ - INFO - Doing regression 0.52; 2012-33
2017-02-13 00:16:43,168 - ___log_ - INFO - Doing regression 0.62; 2012-33
2017-02-13 00:16:45,119 - ___log_ - INFO - Doing regression 0.47; 2010-25
2017-02-13 00:16:48,721 - ___log_ - INFO - Doing regression 0.00; 2011-34
2017-02-13 00:16:50,514 - ___log_ - INFO - Doing regression 0.73; 2012-33
2017-02-13 00:16:53,216 - ___log_ - INFO - Doing regression 0.57; 2010-25
2017-02-13 00:16:55,634 - ___log_ - INFO - Doing regression 0.10; 2011-34
2017-02-13 00:16:56,425 - ___log_ - INFO - Doing regression 0.83; 2012-33
2017-02-13 00:17:00,559 - ___log_ - INFO - Doing regression 0.66; 2010-25
2017-02-13 00:17:00,689 - ___log_ - INFO - Doing regression 0.20; 2011-34
2017-02-13 00:17:03,086 - ___log_ - INFO - Doing regression 0.94; 2012-33
2017-02-13 00:17:05,146 - ___log_ - INFO - Start pickling; 2012-33
2017-02-13 00:17:05,361 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2012-34.csv
2017-02-13 00:17:05,361 - ___log_ - INFO - Start loading; 2012-34
2017-02-13 00:17:05,726 - ___log_ - INFO - Doing regression 0.31; 2011-34
2017-02-13 00:17:10,010 - ___log_ - INFO - Doing regression 0.41; 2011-34
2017-02-13 00:17:10,509 - ___log_ - INFO - Doing regression 0.75; 2010-25
2017-02-13 00:17:19,039 - ___log_ - INFO - Doing regression 0.51; 2011-34
2017-02-13 00:17:19,760 - ___log_ - INFO - Doing regression 0.85; 2010-25
2017-02-13 00:17:25,642 - ___log_ - INFO - Doing regression 0.61; 2011-34
2017-02-13 00:17:25,698 - ___log_ - INFO - Doing regression 0.00; 2009-25
2017-02-13 00:17:26,358 - ___log_ - INFO - Doing regression 0.94; 2010-25
2017-02-13 00:17:30,661 - ___log_ - INFO - Start pickling; 2010-25
2017-02-13 00:17:30,981 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2010-26.csv
2017-02-13 00:17:30,982 - ___log_ - INFO - Start loading; 2010-26
2017-02-13 00:17:32,088 - ___log_ - INFO - Doing regression 0.71; 2011-34
2017-02-13 00:17:34,697 - ___log_ - INFO - Doing regression 0.00; 2012-34
2017-02-13 00:17:35,394 - ___log_ - INFO - Doing regression 0.10; 2009-25
2017-02-13 00:17:38,154 - ___log_ - INFO - Doing regression 0.82; 2011-34
2017-02-13 00:17:41,146 - ___log_ - INFO - Doing regression 0.20; 2009-25
2017-02-13 00:17:42,142 - ___log_ - INFO - Doing regression 0.10; 2012-34
2017-02-13 00:17:43,709 - ___log_ - INFO - Doing regression 0.92; 2011-34
2017-02-13 00:17:46,275 - ___log_ - INFO - Doing regression 0.21; 2012-34
2017-02-13 00:17:46,487 - ___log_ - INFO - Doing regression 0.29; 2009-25
2017-02-13 00:17:48,611 - ___log_ - INFO - Start pickling; 2011-34
2017-02-13 00:17:48,855 - ___log_ - INFO - Start handling; /Users/JerryHan88/PycharmProjects/taxi_projects/community_analysis/data/tfZ_TP/tfZ_TP-2011-35.csv
2017-02-13 00:17:48,855 - ___log_ - INFO - Start loading; 2011-35
2017-02-13 00:17:50,177 - ___log_ - INFO - Doing regression 0.31; 2012-34
2017-02-13 00:17:54,612 - ___log_ - INFO - Doing regression 0.42; 2012-34
2017-02-13 00:17:56,091 - ___log_ - INFO - Doing regression 0.39; 2009-25
2017-02-13 00:18:00,498 - ___log_ - INFO - Doing regression 0.52; 2012-34
2017-02-13 00:18:05,680 - ___log_ - INFO - Doing regression 0.62; 2012-34
